match_id,match_num,jc_date,league_name_jc,home_team_cn,away_team_cn,full_score_raw,half_score_raw,hcp_sp_home_now,hcp_sp_draw_now,hcp_sp_away_now,hcp_line_now,bettingSingle,poolStatus,hcp_p_home_now,hcp_p_draw_now,hcp_p_away_now,hcp_p_home_minus_away_now,home_team_fbref,away_team_fbref,home_GF,home_GA,home_xG,home_xGA,home_Pts,home_Home.xG,home_Home.xGA,home_Away.xG,home_Away.xGA,home_def_strength,home_off_buildup,home_tempo,away_GF,away_GA,away_xG,away_xGA,away_Pts,away_Home.xG,away_Home.xGA,away_Away.xG,away_Away.xGA,away_def_strength,away_off_buildup,away_tempo,tempo_diff,bonus_isCancel,spf_sp_home_open,spf_sp_draw_open,spf_sp_away_open,spf_sp_home_close,spf_sp_draw_close,spf_sp_away_close,spf_p_home_close,spf_p_draw_close,spf_p_away_close,spf_p_home_minus_away_close,hcp_sp_home_open,hcp_sp_draw_open,hcp_sp_away_open,hcp_line_open,hcp_sp_home_close,hcp_sp_draw_close,hcp_sp_away_close,hcp_line_close,hcp_p_home_close,hcp_p_draw_close,hcp_p_away_close,hcp_p_home_minus_away_close,bonus_score,home_team_short_name,away_team_short_name,home_goal_avg_cnt,away_goal_avg_cnt,home_goal_avg_ratio,away_goal_avg_ratio,home_loss_goal_avg_cnt,away_loss_goal_avg_cnt,home_loss_goal_avg_ratio,away_loss_goal_avg_ratio,home_win_cnt,home_draw_cnt,home_loss_cnt,away_win_cnt,away_draw_cnt,away_loss_cnt,home_score_ratio,away_score_ratio,total_leg_cnt,same_home_win_cnt,same_home_draw_cnt,same_home_loss_cnt,same_away_win_cnt,same_away_draw_cnt,same_away_loss_cnt,same_home_score_ratio,same_away_score_ratio,home_win_rate,away_win_rate,home_away_goal_diff,home_away_loss_goal_diff,home_goals,away_goals,goal_diff,total_goals,result_1x2,ou25_result
1029687,6015,2025-01-25,西班牙甲级联赛,马德里竞技,比利亚雷亚尔,1:1,0:1,1.75,3.5,3.67,-1.0,0,Payout,0.5058580289455548,0.2529290144727774,0.24121295658166783,0.2646450723638869,Atlético Madrid,Villarreal,34.0,17.0,30.4,22.3,38.0,20.3,8.4,10.1,13.8,0.14004744184654225,1.1085163116872898,1.2008143438242525,37.0,17.0,29.8,21.1,41.0,17.8,11.1,12.0,10.0,0.3721259070096543,0.32559688633574396,0.6953455728450683,0.5054687709791842,0.0,1.6,3.75,4.2,1.75,3.5,3.67,0.5058580289455548,0.2529290144727774,0.24121295658166783,0.2646450723638869,2.85,3.55,2.02,-1.0,3.4,3.5,1.82,-1.0,0.2604464796794505,0.25300515168860904,0.4865483686319404,-0.2261018889524899,1:1,马竞,比利亚雷,2.1,1.8,53.8,46.2,0.8,1.3,38.1,61.9,9,0,1,3,3,4,90.0,40.0,10,8,1,1,5,1,4,83.0,53.0,0.9,0.3,0.30000000000000004,-0.5,1.0,1.0,0.0,2.0,D,0.0
1029686,6014,2025-01-25,英格兰冠军联赛,考文垂,沃特福德,2:1,1:0,1.62,3.5,4.45,-1.0,0,Payout,0.5473747100583397,0.2533562943698601,0.19926899557180008,0.3481057144865396,Coventry City,Watford,57.0,29.0,47.6,28.2,52.0,21.0,12.2,26.6,16.0,2.2141936506580104,4.467158520602345,2.765077817909045,37.0,29.0,33.0,25.2,41.0,20.1,12.4,12.9,12.7,2.1500070454197213,1.8176844864927328,1.0778922223685783,1.6871855955404669,0.0,1.62,3.5,4.45,1.62,3.5,4.45,0.5473747100583397,0.2533562943698601,0.19926899557180008,0.3481057144865396,2.92,3.5,2.0,-1.0,2.95,3.5,1.98,-1.0,0.30005195704883963,0.2529009352268791,0.4470471077242813,-0.14699515067544167,2:1,考文垂,沃特福德,1.3,1.3,50.0,50.0,1.1,1.8,37.9,62.1,4,3,3,3,1,6,50.0,33.0,10,4,4,2,2,3,5,53.0,30.0,0.4,0.3,0.0,-0.7,2.0,1.0,1.0,3.0,H,1.0
1029685,6013,2025-01-25,英格兰超级联赛,伯恩茅斯,诺丁汉森林,5:0,1:0,1.86,3.35,3.42,-1.0,0,Payout,0.4763983833142059,0.2645077590938576,0.25909385759193654,0.21730452572226938,Bournemouth,Nottham Forest,34.0,40.0,32.0,31.2,26.0,14.9,8.2,17.2,23.0,2.594595019492653,0.5319022234088645,0.9177481714002784,,,,,,,,,,,,,,0.0,1.9,3.3,3.35,1.86,3.35,3.42,0.4763983833142059,0.2645077590938576,0.25909385759193654,0.21730452572226938,3.8,3.65,1.69,-1.0,3.7,3.65,1.71,-1.0,0.23938098068920552,0.24266017220549602,0.5179588471052985,-0.27857786641609295,5:0,伯恩茅斯,诺丁汉,2.1,1.9,52.5,47.5,0.8,0.9,47.1,52.9,6,4,0,8,1,1,73.0,83.0,10,6,2,2,6,2,2,67.0,67.0,0.6,0.8,0.20000000000000018,-0.09999999999999998,5.0,0.0,5.0,5.0,H,1.0
1029684,6012,2025-01-25,英格兰超级联赛,布赖顿,埃弗顿,0:1,0:1,1.56,3.45,5.05,-1.0,0,Payout,0.5678318259594232,0.25675873869469573,0.17540943534588124,0.3924223906135419,,Everton,,,,,,,,,,,,,23.0,25.0,23.6,30.2,29.0,13.5,15.3,10.1,14.9,2.431488543745274,-0.21692643675067252,-0.948763665523857,,0.0,1.55,3.5,5.1,1.56,3.45,5.05,0.5678318259594232,0.25675873869469573,0.17540943534588124,0.3924223906135419,2.85,3.2,2.15,-1.0,2.95,3.25,2.07,-1.0,0.300046830051513,0.2723501995852195,0.4276029703632674,-0.12755614031175438,0:1,布赖顿,埃弗顿,1.7,1.0,63.0,37.0,1.3,1.1,54.2,45.8,3,5,2,3,3,4,47.0,40.0,10,3,5,2,1,4,5,47.0,23.0,0.3,0.3,0.7,0.19999999999999996,0.0,1.0,-1.0,1.0,A,0.0
1029683,6011,2025-01-25,英格兰超级联赛,南安普敦,纽卡斯尔联,1:3,1:2,6.2,4.75,1.32,1.0,0,Payout,0.14281158892128282,0.18640670553935862,0.6707817055393587,-0.5279701166180759,,Newcastle Utd,,,,,,,,,,,,,32.0,27.0,31.0,23.3,32.0,21.1,13.3,9.9,10.0,1.3561532580486109,1.4077240886727822,0.6775484187384476,,0.0,6.5,4.85,1.3,6.2,4.75,1.32,0.14281158892128282,0.18640670553935862,0.6707817055393587,-0.5279701166180759,2.85,3.8,1.94,1.0,2.8,3.85,1.95,1.0,0.316138540899042,0.22991893883566686,0.4539425202652911,-0.1378039793662491,1:3,南安普敦,纽卡斯尔,0.8,2.7,22.9,77.1,2.2,0.7,75.9,24.1,1,1,8,9,0,1,13.0,90.0,10,3,0,7,5,2,3,30.0,57.0,0.1,0.9,-1.9000000000000001,1.5000000000000002,1.0,3.0,-2.0,4.0,A,1.0
1029682,6010,2025-01-25,英格兰超级联赛,利物浦,伊普斯维奇,4:1,3:0,,,,-2.0,0,,,,,,Liverpool,Ipswich Town,32.0,28.0,31.9,23.8,35.0,16.1,10.3,15.7,13.5,0.35352361543095356,2.7674564847669343,2.792688198012703,42.0,24.0,40.6,22.1,44.0,24.8,9.4,15.7,12.7,1.0581685365084397,3.611828192848754,2.2709227841494593,0.5217654138632439,0.0,,,,,,,,,,,1.8,4.25,2.97,-2.0,1.77,4.3,3.02,-2.0,0.5005704946342667,0.20604878500061674,0.2933807203651166,0.20718977426915014,4:1,利物浦,伊普斯,2.7,1.0,73.0,27.0,1.0,1.9,34.5,65.5,7,2,1,3,1,6,77.0,33.0,10,8,2,0,2,4,4,87.0,33.0,0.7,0.3,1.7000000000000002,-0.8999999999999999,4.0,1.0,3.0,5.0,H,1.0
1029681,6009,2025-01-25,英格兰超级联赛,狼队,阿森纳,0:1,0:0,5.45,3.9,1.45,1.0,0,Payout,0.16244165170556552,0.22700179533213646,0.610556552962298,-0.44811490125673253,Wolves,Arsenal,15.0,41.0,19.8,28.9,7.0,12.6,14.7,7.1,14.1,2.342589315965751,-1.5193081542906517,-1.6278191411727336,40.0,14.0,35.8,14.8,49.0,20.0,6.5,15.8,8.3,-0.8007002270874282,1.9322216183457257,2.6232642526408423,-4.251083393813576,0.0,6.2,4.2,1.37,5.45,3.9,1.45,0.16244165170556552,0.22700179533213646,0.610556552962298,-0.44811490125673253,2.6,3.5,2.18,1.0,2.3,3.42,2.49,1.0,0.38517694311767264,0.2590371254884933,0.35578593139383413,0.02939101172383851,0:1,狼队,阿森纳,1.2,2.1,36.4,63.6,2.0,1.1,64.5,35.5,3,1,6,6,3,1,33.0,70.0,10,3,1,6,5,3,2,33.0,60.0,0.3,0.6,-0.9000000000000001,0.8999999999999999,0.0,1.0,-1.0,1.0,A,0.0
1029680,6008,2025-01-25,德国甲级联赛,莱比锡红牛,勒沃库森,2:2,1:2,3.18,3.5,1.89,1.0,1,Payout,0.27846534653465344,0.253005657708628,0.4685289957567186,-0.19006364922206515,RB Leipzig,Leverkusen,32.0,19.0,27.9,20.7,32.0,16.3,9.6,11.6,11.1,-1.4068755518603577,-0.30805014992879964,0.9896572123417535,34.0,24.0,29.0,20.4,29.0,16.9,7.6,12.1,12.8,-3.888233720525587,-0.3202843740774968,1.7055091641341682,-0.7158519517924147,0.0,3.2,3.66,1.84,3.18,3.5,1.89,0.27846534653465344,0.253005657708628,0.4685289957567186,-0.19006364922206515,1.76,3.95,3.25,1.0,1.71,3.9,3.48,1.0,0.5181774448491513,0.2272008796646279,0.2546216754862209,0.2635557693629304,2:2,莱红牛,勒沃库森,2.1,2.1,50.0,50.0,2.2,0.7,75.9,24.1,5,1,4,9,0,1,53.0,90.0,10,6,1,3,4,4,2,63.0,53.0,0.5,0.9,0.0,1.5000000000000002,2.0,2.0,0.0,4.0,D,1.0
1029679,6007,2025-01-25,德国甲级联赛,弗赖堡,拜仁慕尼黑,1:2,0:1,12.0,6.6,1.12,2.0,0,Payout,0.07389635316698656,0.1343570057581574,0.791746641074856,-0.7178502879078694,Freiburg,Bayern Munich,27.0,29.0,26.6,20.3,23.0,15.8,7.2,10.7,13.2,-3.4953596625546512,-0.9047282279515124,-0.7417956445560703,66.0,13.0,46.9,11.9,47.0,25.3,6.6,21.6,5.3,-3.5262989205139115,3.482731633244303,5.668728580385115,-6.410524224941185,0.0,8.55,5.8,1.19,12.0,6.6,1.12,0.07389635316698656,0.1343570057581574,0.791746641074856,-0.7178502879078694,1.9,4.1,2.78,2.0,2.12,4.05,2.44,2.0,0.41800615884403225,0.21880816216033297,0.36318567899563464,0.05482047984839761,1:2,弗赖堡,拜仁,1.4,3.0,31.8,68.2,2.6,1.2,68.4,31.6,4,1,5,7,0,3,43.0,70.0,10,8,1,1,6,1,3,83.0,63.0,0.4,0.7,-1.6,1.4000000000000001,1.0,2.0,-1.0,3.0,A,1.0
1029678,6006,2025-01-25,德国甲级联赛,多特蒙德,云达不来梅,2:2,1:0,1.38,4.4,5.65,-1.0,0,Payout,0.6418962534534844,0.20132200676495646,0.15678173978155902,0.48511451367192543,Dortmund,Werder Bremen,32.0,15.0,25.2,16.2,36.0,12.3,6.4,13.0,9.8,-2.132010039770686,-0.09554727704724104,0.78017687284041,18.0,31.0,17.6,26.1,17.0,10.1,9.6,7.5,16.5,-0.8642307781045399,-1.6514383236300663,-1.1085587940912849,1.8887356669316948,0.0,1.52,4.02,4.5,1.38,4.4,5.65,0.6418962534534844,0.20132200676495646,0.15678173978155902,0.48511451367192543,2.55,3.55,2.2,-1.0,2.18,3.6,2.55,-1.0,0.4064284765573116,0.24611502191526097,0.34745650152742724,0.05897197502988438,2:2,多特蒙德,不来梅,1.6,1.7,48.5,51.5,1.8,1.4,56.3,43.8,2,3,5,5,2,3,30.0,57.0,10,6,2,2,6,0,4,67.0,60.0,0.2,0.5,-0.09999999999999987,0.40000000000000013,2.0,2.0,0.0,4.0,D,1.0
1029677,6005,2025-01-25,德国甲级联赛,奥格斯堡,海登海姆,2:1,1:0,1.79,3.35,3.7,-1.0,0,Payout,0.4955126026904395,0.2647664354674289,0.23972096184213154,0.25579164084830797,Augsburg,Heidenheim,17.0,32.0,18.5,28.8,14.0,9.3,14.5,9.2,14.3,-0.8340846225898125,-1.3818529693625137,-1.5216456010322776,16.0,38.0,20.6,31.2,12.0,11.9,18.5,8.7,12.6,-0.7082823753465368,-1.3779901130204322,-1.9591210160594854,0.43747541502720777,0.0,1.76,3.4,3.75,1.79,3.35,3.7,0.4955126026904395,0.2647664354674289,0.23972096184213154,0.25579164084830797,3.3,3.57,1.83,-1.0,3.45,3.65,1.77,-1.0,0.2567817325463543,0.2427115006260061,0.5005067668276397,-0.24372503428128545,2:1,奥格斯堡,海登海姆,1.6,1.0,61.5,38.5,1.4,2.4,36.8,63.2,4,2,4,1,2,7,47.0,17.0,10,6,1,3,2,1,7,63.0,23.0,0.4,0.1,0.6000000000000001,-1.0,2.0,1.0,1.0,3.0,H,1.0
1029676,6004,2025-01-25,意大利甲级联赛,科莫,亚特兰大,1:2,1:0,3.65,3.45,1.77,1.0,0,Payout,0.2427115006260061,0.2567817325463543,0.5005067668276397,-0.2577952662016336,Como,Atalanta,27.0,13.0,25.3,19.7,34.0,13.2,8.7,12.1,11.0,-0.6831201068963285,0.4911573705522669,1.8387809505520836,25.0,19.0,28.8,19.3,31.0,19.0,9.9,9.8,9.4,-1.148718971754395,1.4179629451455562,1.5003815179913906,0.33839943256069294,0.0,3.65,3.45,1.77,3.65,3.45,1.77,0.2427115006260061,0.2567817325463543,0.5005067668276397,-0.2577952662016336,1.83,3.5,3.37,1.0,1.82,3.55,3.35,1.0,0.48639087135232406,0.24936095376372674,0.2642481748839492,0.22214269646837487,1:2,科莫,亚特兰大,1.4,2.1,40.0,60.0,1.2,1.3,48.0,52.0,3,4,3,4,3,3,43.0,50.0,10,4,3,3,7,2,1,50.0,77.0,0.3,0.4,-0.7000000000000002,-0.10000000000000009,1.0,2.0,-1.0,3.0,A,1.0
1029675,6003,2025-01-25,西班牙甲级联赛,马洛卡,皇家贝蒂斯,0:1,0:0,2.02,2.82,3.58,-1.0,0,Payout,0.4384892023836411,0.31409510241665073,0.24741569519970807,0.191073507183933,,Betis,,,,,,,,,,,,,31.0,25.0,29.3,23.7,29.0,15.7,10.9,13.6,12.8,1.5490488287174,1.249558813920199,0.715221038581455,,0.0,2.16,2.85,3.18,2.02,2.82,3.58,0.4384892023836411,0.31409510241665073,0.24741569519970807,0.191073507183933,5.0,3.6,1.54,-1.0,4.57,3.45,1.61,-1.0,0.19368032721148448,0.25655625952361855,0.5497634132648969,-0.3560830860534124,0:1,马洛卡,贝蒂斯,0.9,1.3,40.9,59.1,2.2,1.4,61.1,38.9,4,0,6,5,2,3,40.0,57.0,10,4,3,3,4,1,5,50.0,43.0,0.4,0.5,-0.4,0.8000000000000003,0.0,1.0,-1.0,1.0,A,0.0
1029674,6002,2025-01-25,德国乙级联赛,科隆,埃尔沃斯堡,1:0,0:0,1.62,3.86,3.95,-1.0,0,Payout,0.5465031255376498,0.22936141538108623,0.22413545908126398,0.3223676664563858,Koln,Elversberg,,,,,,,,,,,,,31.0,15.0,,,34.0,,,,,-0.14893949556680022,,1.135463417892617,,0.0,1.51,4.1,4.5,1.62,3.86,3.95,0.5465031255376498,0.22936141538108623,0.22413545908126398,0.3223676664563858,2.5,3.75,2.17,-1.0,2.88,3.65,1.97,-1.0,0.30760049794448174,0.24270943399454997,0.44969006806096823,-0.14208957011648649,1:0,科隆,埃沃斯堡,1.4,1.6,46.7,53.3,0.8,1.9,29.6,70.4,6,3,1,5,0,5,70.0,50.0,10,4,4,2,5,2,3,53.0,57.0,0.6,0.5,-0.20000000000000018,-1.0999999999999999,1.0,0.0,1.0,1.0,H,0.0
1029673,6001,2025-01-25,澳大利亚超级联赛,纽卡斯尔喷气机,珀斯光荣,2:2,1:1,1.72,3.7,3.6,-1.0,1,Payout,0.5147627144844644,0.2392950997062915,0.2459421858092441,0.2688205286752203,,Perth Glory,,,,,,,,,,,,,15.0,16.0,,,16.0,,,,,-0.34900937304466284,,-0.5734788479066592,,0.0,1.48,4.2,4.65,1.72,3.7,3.6,0.5147627144844644,0.2392950997062915,0.2459421858092441,0.2688205286752203,2.42,3.6,2.28,-1.0,2.9,3.95,1.88,-1.0,0.3051822627707229,0.22405786380635348,0.4707598734229236,-0.16557761065220067,2:2,纽喷气机,珀斯,1.2,0.8,60.0,40.0,1.9,2.2,46.3,53.7,2,1,7,2,1,7,23.0,23.0,10,1,2,7,3,2,5,17.0,37.0,0.2,0.2,0.3999999999999999,-0.30000000000000027,2.0,2.0,0.0,4.0,D,1.0
1029666,5007,2025-01-25,英格兰冠军联赛,谢菲尔德联,赫尔城,0:3,0:1,1.52,3.6,5.2,-1.0,0,Payout,0.5832502492522432,0.24626121635094714,0.17048853439680953,0.41276171485543367,Sheffield Utd,Hull City,36.0,38.0,40.5,29.6,32.0,22.6,11.8,18.0,17.7,3.384225530546797,2.723671124977603,1.078356194582572,40.0,38.0,33.9,43.2,41.0,17.8,20.6,16.0,22.5,5.516618365084728,1.0604570320190438,0.11999586632197172,0.9583603282606002,0.0,1.55,3.55,4.95,1.52,3.6,5.2,0.5832502492522432,0.24626121635094714,0.17048853439680953,0.41276171485543367,2.7,3.4,2.15,-1.0,2.75,3.3,2.16,-1.0,0.32190760059612517,0.2682563338301043,0.4098360655737704,-0.08792846497764523,0:3,谢菲联,赫尔城,1.3,1.1,54.2,45.8,0.8,1.2,40.0,60.0,6,1,3,3,3,4,63.0,40.0,10,7,1,2,3,1,6,73.0,33.0,0.6,0.3,0.19999999999999996,-0.3999999999999999,0.0,3.0,-3.0,3.0,A,1.0
1029665,5006,2025-01-25,法国甲级联赛,欧塞尔,圣埃蒂安,1:1,1:1,1.79,3.4,3.62,-1.0,0,Payout,0.4948178404586352,0.26050703953557564,0.24467512000578925,0.2501427204528459,Auxerre,Saint ?tienne,14.0,27.0,20.3,24.0,12.0,13.0,9.7,7.4,14.3,-2.2341576104608887,-1.6741548345766055,-2.0805997128580334,,,,,,,,,,,,,,0.0,1.85,3.35,3.45,1.79,3.4,3.62,0.4948178404586352,0.26050703953557564,0.24467512000578925,0.2501427204528459,3.65,3.6,1.73,-1.0,3.55,3.55,1.77,-1.0,0.24964739069111425,0.24964739069111425,0.5007052186177715,-0.25105782792665726,1:1,欧塞尔,圣埃蒂安,1.1,0.9,55.0,45.0,1.1,1.8,37.9,62.1,3,3,4,3,1,6,40.0,33.0,10,5,3,2,0,1,9,60.0,3.0,0.3,0.3,0.20000000000000007,-0.7,1.0,1.0,0.0,2.0,D,0.0
1029664,5005,2025-01-25,意大利甲级联赛,都灵,卡利亚里,2:0,1:0,2.02,2.84,3.55,-1.0,0,Payout,0.43854231006794314,0.3119209388511427,0.24953675108091414,0.189005558987029,Torino,Cagliari,21.0,32.0,23.9,28.1,23.0,12.8,17.1,11.0,11.0,-0.12435620530429654,-0.6804226126000159,-1.3905504139255058,21.0,30.0,19.4,29.6,19.0,8.0,12.2,11.4,17.4,-0.2658632921169917,-0.9071346591642696,-0.7450410590384914,-0.6455093548870144,0.0,1.89,3.05,3.7,2.02,2.84,3.55,0.43854231006794314,0.3119209388511427,0.24953675108091414,0.189005558987029,4.1,3.45,1.68,-1.0,4.5,3.45,1.62,-1.0,0.19676806083650186,0.25665399239543724,0.5465779467680607,-0.3498098859315588,2:0,都灵,卡利亚里,0.6,1.1,35.3,64.7,1.0,1.6,38.5,61.5,1,6,3,3,2,5,30.0,37.0,10,1,4,5,2,3,5,23.0,30.0,0.1,0.3,-0.5000000000000001,-0.6000000000000001,2.0,0.0,2.0,2.0,H,0.0
1029663,5004,2025-01-25,德国甲级联赛,沃尔夫斯堡,基尔,2:2,0:1,1.3,4.7,6.8,-1.0,0,Payout,0.6813046258793434,0.18844596034960565,0.13024941377105095,0.5510552121082924,Wolfsburg,Holstein Kiel,26.0,37.0,21.9,28.4,18.0,11.6,14.9,10.3,13.5,-0.6736371374676295,-1.3530806261820827,-1.1690799828834726,20.0,22.0,,,20.0,,,,,-0.4520756735635617,,-0.08247513755243932,-1.0866048453310333,0.0,1.3,4.7,6.8,1.3,4.7,6.8,0.6813046258793434,0.18844596034960565,0.13024941377105095,0.5510552121082924,2.01,3.56,2.85,-1.0,1.96,3.7,2.87,-1.0,0.45194542096168744,0.23940892569862357,0.3086456533396889,0.14329976762199853,2:2,沃夫斯堡,基尔,2.7,1.6,62.8,37.2,1.5,2.3,39.5,60.5,7,0,3,3,0,7,70.0,30.0,10,4,3,3,1,2,7,50.0,17.0,0.7,0.3,1.1,-0.7999999999999998,2.0,2.0,0.0,4.0,D,1.0
1029662,5003,2025-01-25,荷兰乙级联赛,福伦丹,马斯特里赫特,3:1,1:0,1.23,5.45,7.5,-1.0,0,Payout,0.7195859410071562,0.16240196466767012,0.11801209432517362,0.6015738466819827,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.35,4.75,5.6,1.23,5.45,7.5,0.7195859410071562,0.16240196466767012,0.11801209432517362,0.6015738466819827,2.0,3.88,2.7,-1.0,1.75,4.05,3.22,-1.0,0.5061812253769868,0.218720282570303,0.27509849205271025,0.2310827333242766,3:1,福伦丹,马斯特里,2.1,1.9,52.5,47.5,0.6,1.2,33.3,66.7,7,2,1,4,3,3,77.0,50.0,10,9,0,1,1,3,6,90.0,20.0,0.7,0.4,0.20000000000000018,-0.6,3.0,1.0,2.0,4.0,H,1.0
1029661,5002,2025-01-25,法国乙级联赛,梅斯,格勒诺布尔,3:0,1:0,1.46,3.7,5.75,-1.0,0,Payout,0.6066092609489051,0.23936473540145986,0.15402600364963506,0.45258325729927007,Metz,Grenoble,18.0,38.0,18.2,33.2,12.0,9.1,10.9,9.2,22.2,-1.6234322308177065,-2.244627514309958,-0.9991100881664263,19.0,22.0,,,21.0,,,,,-0.05193591860783659,,-0.8460022587958915,-0.1531078293705348,0.0,1.46,3.7,5.75,1.46,3.7,5.75,0.6066092609489051,0.23936473540145986,0.15402600364963506,0.45258325729927007,2.65,3.15,2.3,-1.0,2.69,3.1,2.3,-1.0,0.3292390099741411,0.28569449575175465,0.38506649427410417,-0.05582748429996309,3:0,梅斯,格勒诺布,1.1,1.3,45.8,54.2,0.5,1.2,29.4,70.6,5,4,1,4,2,4,63.0,47.0,10,6,4,0,3,1,6,73.0,33.0,0.5,0.4,-0.19999999999999996,-0.7,3.0,0.0,3.0,3.0,H,1.0
1029660,5001,2025-01-24,澳大利亚超级联赛,墨尔本胜利,悉尼FC,2:0,1:0,1.96,3.62,2.92,-1.0,1,Payout,0.4519428102339581,0.24469831714324805,0.30335887262279376,0.14858393761116434,Melb Victory,Sydney FC,15.0,16.0,,,17.0,,,,,-0.34294664948472764,,0.26288563012478505,18.0,7.0,,,22.0,,,,,-0.5793928683222014,,0.682792530020492,-0.41990689989570695,0.0,1.96,3.72,2.85,1.96,3.62,2.92,0.4519428102339581,0.24469831714324805,0.30335887262279376,0.14858393761116434,3.66,4.0,1.65,-1.0,3.7,3.95,1.65,-1.0,0.2392840752638825,0.22413951353832032,0.5365764111977972,-0.2972923359339147,2:0,墨胜利,悉尼FC,1.5,2.5,37.5,62.5,1.5,1.7,46.9,53.1,3,3,4,4,3,3,40.0,50.0,10,5,3,2,4,3,3,60.0,50.0,0.3,0.4,-1.0,-0.19999999999999996,2.0,0.0,2.0,2.0,H,0.0
1029631,4007,2025-01-24,欧罗巴联赛,拉齐奥,皇家社会,3:1,3:0,2.34,2.8,2.9,-1.0,0,Payout,0.3784136452605089,0.3162456892534253,0.3053406654860658,0.0730729797744431,Lazio,Real Sociedad,21.0,16.0,21.4,25.3,28.0,14.3,12.5,7.1,12.8,-1.5924067868575347,-0.7237721420094037,-0.7034862519886075,24.0,27.0,25.8,23.9,21.0,13.5,11.0,12.3,12.9,0.40321585780029884,0.5898258645943176,0.06309985494765384,-0.7665861069362613,0.0,2.32,3.05,2.7,2.34,2.8,2.9,0.3784136452605089,0.3162456892534253,0.3053406654860658,0.0730729797744431,5.2,3.98,1.46,-1.0,5.4,4.0,1.44,-1.0,0.1639344262295082,0.2213114754098361,0.6147540983606558,-0.45081967213114754,3:1,拉齐奥,皇家社会,1.5,1.4,51.7,48.3,1.6,0.4,80.0,20.0,5,2,3,6,2,2,57.0,67.0,10,6,3,1,5,1,4,70.0,53.0,0.5,0.6,0.10000000000000009,1.2000000000000002,3.0,1.0,2.0,4.0,H,1.0
1029630,4006,2025-01-24,欧罗巴联赛,曼彻斯特联,格拉斯哥流浪者,2:1,0:0,1.37,4.35,5.9,-1.0,1,Payout,0.646351444941132,0.20356355852168986,0.15008499653717808,0.49626644840395384,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.31,4.65,6.6,1.37,4.35,5.9,0.646351444941132,0.20356355852168986,0.15008499653717808,0.49626644840395384,1.93,3.8,2.87,-1.0,2.09,3.72,2.62,-1.0,0.4238118015393313,0.23810931860677478,0.33807887985389395,0.08573292168543734,2:1,曼联,流浪者,1.4,2.5,35.9,64.1,2.0,1.2,62.5,37.5,3,2,5,5,4,1,37.0,63.0,10,5,1,4,4,5,1,53.0,57.0,0.3,0.5,-1.1,0.8,2.0,1.0,1.0,3.0,H,1.0
1029629,4005,2025-01-24,欧罗巴联赛,法兰克福,费伦茨瓦罗斯,2:0,0:0,1.34,4.5,6.2,-1.0,0,Payout,0.6605426393295137,0.19669491926701077,0.14276244140347555,0.5177801979260381,Eint Frankfurt,,35.0,36.0,23.8,21.7,26.0,12.6,9.0,11.2,12.7,-2.254077472931314,-0.4320437653828988,0.8366703554965502,,,,,,,,,,,,,,0.0,1.4,4.2,5.65,1.34,4.5,6.2,0.6605426393295137,0.19669491926701077,0.14276244140347555,0.5177801979260381,2.25,3.58,2.47,-1.0,2.0,3.78,2.74,-1.0,0.44266835347819394,0.2342160600413725,0.32311558648043354,0.1195527669977604,2:0,法兰克福,费伦茨,1.9,1.4,57.6,42.4,1.5,1.5,50.0,50.0,5,1,4,4,3,3,53.0,50.0,10,7,2,1,4,3,3,77.0,50.0,0.5,0.4,0.5,0.0,2.0,0.0,2.0,2.0,H,0.0
1029628,4004,2025-01-24,欧罗巴联赛,埃尔夫斯堡,尼斯,1:0,0:0,2.67,3.4,2.17,1.0,0,Payout,0.3315969959415548,0.2604011703423386,0.40800183371610654,-0.07640483777455176,Elfsborg,Nice,,,,,,,,,,,,,20.0,30.0,20.7,30.8,18.0,12.8,13.9,7.8,16.9,-1.3499256820616,-0.972822270651911,-0.8212259696569422,,0.0,2.48,3.4,2.32,2.67,3.4,2.17,0.3315969959415548,0.2604011703423386,0.40800183371610654,-0.07640483777455176,1.46,4.1,5.0,1.0,1.51,4.0,4.6,1.0,0.5862486458930734,0.22130886382463516,0.19244249028229146,0.3938061556107819,1:0,埃夫斯堡,尼斯,1.7,1.7,50.0,50.0,0.9,2.0,31.0,69.0,5,2,3,4,2,4,57.0,47.0,10,5,3,2,3,3,4,60.0,40.0,0.5,0.4,0.0,-1.1,1.0,0.0,1.0,1.0,H,0.0
