Date,Home,Away,Score,xG,xG.1,HomeGoals,AwayGoals
2026-02-28,Coventry City,Stoke City,,,,,
2026-02-28,Charlton Ath,Wrexham,,,,,
2026-02-28,Preston,Millwall,,,,,
2026-02-28,QPR,Sheffield Utd,,,,,
2026-02-28,Oxford United,West Brom,,,,,
2026-02-28,Ipswich Town,Swansea City,,,,,
2026-02-28,Sheffield Weds,Southampton,,,,,
2026-03-02,Birmingham City,Middlesbrough,,,,,
,,,,,,,
2026-03-07,Blackburn,Portsmouth,,,,,
2026-03-07,Ipswich Town,Leicester City,,,,,
2026-03-07,Sheffield Utd,West Brom,,,,,
2026-03-07,Preston,Oxford United,,,,,
2026-03-07,Swansea City,Stoke City,,,,,
2026-03-07,QPR,Middlesbrough,,,,,
2026-03-07,Bristol City,Coventry City,,,,,
2026-03-07,Southampton,Norwich City,,,,,
2026-03-07,Hull City,Millwall,,,,,
2026-03-07,Charlton Ath,Birmingham City,,,,,
2026-03-07,Watford,Wrexham,,,,,
2026-03-07,Derby County,Sheffield Weds,,,,,
,,,,,,,
2026-03-10,Stoke City,Ipswich Town,,,,,
2026-03-10,Wrexham,Hull City,,,,,
2026-03-10,Birmingham City,QPR,,,,,
2026-03-10,Leicester City,Bristol City,,,,,
2026-03-10,Portsmouth,Swansea City,,,,,
2026-03-10,Sheffield Weds,Watford,,,,,
2026-03-10,Millwall,Derby County,,,,,
2026-03-10,Norwich City,Sheffield Utd,,,,,
2026-03-11,West Brom,Southampton,,,,,
,Home,Away,Score,,,,
2026-03-11,Coventry City,Preston,,,,,
2026-03-11,Oxford United,Blackburn,,,,,
2026-03-11,Middlesbrough,Charlton Ath,,,,,
,,,,,,,
2026-03-14,Middlesbrough,Bristol City,,,,,
2026-03-14,West Brom,Hull City,,,,,
2026-03-14,Leicester City,QPR,,,,,
2026-03-14,Norwich City,Preston,,,,,
2026-03-14,Oxford United,Charlton Ath,,,,,
2026-03-14,Birmingham City,Sheffield Utd,,,,,
2026-03-14,Portsmouth,Derby County,,,,,
2026-03-14,Coventry City,Southampton,,,,,
2026-03-14,Stoke City,Watford,,,,,
2026-03-14,Wrexham,Swansea City,,,,,
2026-03-14,Sheffield Weds,Ipswich Town,,,,,
2026-03-14,Millwall,Blackburn,,,,,
,,,,,,,
2026-03-21,QPR,Portsmouth,,,,,
2026-03-21,Ipswich Town,Millwall,,,,,
2026-03-21,Hull City,Sheffield Weds,,,,,
2026-03-21,Charlton Ath,Norwich City,,,,,
2026-03-21,Blackburn,Middlesbrough,,,,,
2026-03-21,Watford,Leicester City,,,,,
2026-03-21,Swansea City,Coventry City,,,,,
2026-03-21,Bristol City,West Brom,,,,,
2026-03-21,Derby County,Birmingham City,,,,,
2026-03-21,Sheffield Utd,Wrexham,,,,,
2026-03-21,Preston,Stoke City,,,,,
2026-03-21,Southampton,Oxford United,,,,,
,,,,,,,
2026-04-03,Norwich City,Portsmouth,,,,,
2026-04-03,Sheffield Utd,Swansea City,,,,,
2026-04-03,Stoke City,Sheffield Weds,,,,,
2026-04-03,West Brom,Wrexham,,,,,
2026-04-03,Coventry City,Derby County,,,,,
2026-04-03,Charlton Ath,Bristol City,,,,,
2026-04-03,Southampton,Ipswich Town,,,,,
2026-04-03,Middlesbrough,Millwall,,,,,
2026-04-03,Birmingham City,Blackburn,,,,,
2026-04-03,Oxford United,Hull City,,,,,
,Home,Away,Score,,,,
2026-04-03,Leicester City,Preston,,,,,
2026-04-03,QPR,Watford,,,,,
,,,,,,,
2026-04-06,Millwall,Norwich City,,,,,
2026-04-06,Hull City,Coventry City,,,,,
2026-04-06,Sheffield Weds,Leicester City,,,,,
2026-04-06,Blackburn,West Brom,,,,,
2026-04-06,Ipswich Town,Birmingham City,,,,,
2026-04-06,Derby County,Stoke City,,,,,
2026-04-06,Swansea City,Middlesbrough,,,,,
2026-04-06,Wrexham,Southampton,,,,,
2026-04-06,Preston,QPR,,,,,
2026-04-06,Portsmouth,Oxford United,,,,,
2026-04-06,Watford,Charlton Ath,,,,,
2026-04-06,Bristol City,Sheffield Utd,,,,,
,,,,,,,
2026-04-11,Norwich City,Ipswich Town,,,,,
2026-04-11,QPR,Bristol City,,,,,
2026-04-11,Southampton,Derby County,,,,,
2026-04-11,Oxford United,Watford,,,,,
2026-04-11,Sheffield Utd,Hull City,,,,,
2026-04-11,Birmingham City,Wrexham,,,,,
2026-04-11,West Brom,Millwall,,,,,
2026-04-11,Charlton Ath,Preston,,,,,
2026-04-11,Coventry City,Sheffield Weds,,,,,
2026-04-11,Middlesbrough,Portsmouth,,,,,
2026-04-11,Leicester City,Swansea City,,,,,
2026-04-11,Stoke City,Blackburn,,,,,
,,,,,,,
2026-04-18,Ipswich Town,Middlesbrough,,,,,
2026-04-18,Wrexham,Stoke City,,,,,
2026-04-18,Watford,Sheffield Utd,,,,,
2026-04-18,Bristol City,Norwich City,,,,,
2026-04-18,Sheffield Weds,Charlton Ath,,,,,
2026-04-18,Swansea City,Southampton,,,,,
2026-04-18,Portsmouth,Leicester City,,,,,
2026-04-18,Hull City,Birmingham City,,,,,
2026-04-18,Blackburn,Coventry City,,,,,
2026-04-18,Millwall,QPR,,,,,
2026-04-18,Preston,West Brom,,,,,
,Home,Away,Score,,,,
2026-04-18,Derby County,Oxford United,,,,,
,,,,,,,
2026-04-21,West Brom,Watford,,,,,
2026-04-21,Middlesbrough,Sheffield Weds,,,,,
2026-04-21,QPR,Swansea City,,,,,
2026-04-21,Norwich City,Derby County,,,,,
2026-04-21,Oxford United,Wrexham,,,,,
2026-04-21,Southampton,Bristol City,,,,,
2026-04-21,Stoke City,Millwall,,,,,
2026-04-21,Coventry City,Portsmouth,,,,,
2026-04-22,Birmingham City,Preston,,,,,
2026-04-22,Charlton Ath,Ipswich Town,,,,,
2026-04-22,Leicester City,Hull City,,,,,
2026-04-22,Sheffield Utd,Blackburn,,,,,
,,,,,,,
2026-04-25,Leicester City,Millwall,,,,,
2026-04-25,Stoke City,Portsmouth,,,,,
2026-04-25,Coventry City,Wrexham,,,,,
2026-04-25,Charlton Ath,Hull City,,,,,
2026-04-25,Norwich City,Swansea City,,,,,
2026-04-25,Southampton,Blackburn,,,,,
2026-04-25,Middlesbrough,Watford,,,,,
2026-04-25,QPR,Derby County,,,,,
2026-04-25,Oxford United,Sheffield Weds,,,,,
2026-04-25,Sheffield Utd,Preston,,,,,
2026-04-25,Birmingham City,Bristol City,,,,,
2026-04-25,West Brom,Ipswich Town,,,,,
,,,,,,,
2026-05-02,Wrexham,Middlesbrough,,,,,
2026-05-02,Derby County,Sheffield Utd,,,,,
2026-05-02,Bristol City,Stoke City,,,,,
2026-05-02,Portsmouth,Birmingham City,,,,,
2026-05-02,Blackburn,Leicester City,,,,,
2026-05-02,Sheffield Weds,West Brom,,,,,
2026-05-02,Preston,Southampton,,,,,
2026-05-02,Hull City,Norwich City,,,,,
2026-05-02,Watford,Coventry City,,,,,
2026-05-02,Ipswich Town,QPR,,,,,
2026-05-02,Swansea City,Charlton Ath,,,,,
2026-05-02,Millwall,Oxford United,,,,,
