Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,21,Sat,2024-03-16,17:30 (12:30),Wellington,2–1,Sydney FC,18002,Eden Park,Alireza Faghani,Match Report,
,,,,,,,,,,,,
Regular season,22,Fri,2024-03-29,19:15 (16:45),Adelaide,4–1,Western United,9323,Coopers Stadium,Adam Kersey,Match Report,
Regular season,22,Sat,2024-03-30,17:30 (14:30),Melb City,0–0,Newcastle,5534,AAMI Park,Daniel Cook,Match Report,
Regular season,22,Sat,2024-03-30,19:45 (16:45),Sydney FC,2–0,Central Coast,12768,Allianz Stadium,Shaun Evans,Match Report,
Regular season,22,Sun,2024-03-31,13:00 (08:00),Wellington,1–0,Brisbane,8225,Sky Stadium,Tim Danaskos,Match Report,
Regular season,22,Sun,2024-03-31,15:00 (12:00),Melb Victory,2–1,Perth Glory,6223,AAMI Park,Ben Abraham,Match Report,
Regular season,22,Mon,2024-04-01,15:00 (12:00),Macarthur FC,1–3,W Sydney,6238,Campbelltown Sports Stadium,Alireza Faghani,Match Report,
,,,,,,,,,,,,
Regular season,21,Tue,2024-04-02,19:00 (16:00),Central Coast,2–1,Melb City,3266,Industree Group Stadium,Jonathan Barreiro,Match Report,
,,,,,,,,,,,,
Regular season,12,Wed,2024-04-03,21:45 (18:45),Perth Glory,1–1,Sydney FC,4862,HBF Park,Alex King,Match Report,
,,,,,,,,,,,,
Regular season,23,Fri,2024-04-05,19:45 (16:45),W Sydney,1–2,Brisbane,5127,CommBank Stadium,Daniel Elder,Match Report,
Regular season,23,Sat,2024-04-06,15:30 (12:30),Western United,4–2,Macarthur FC,3430,Lake Macquarie Regional Football Facilit...,Shaun Evans,Match Report,
Regular season,23,Sat,2024-04-06,17:30 (14:30),Central Coast,2–1,Wellington,9438,Industree Group Stadium,Alex King,Match Report,
Regular season,23,Sat,2024-04-06,19:45 (16:45),Melb Victory,2–1,Melb City,20107,AAMI Park,Alireza Faghani,Match Report,
Regular season,23,Sun,2024-04-07,15:00 (13:00),Newcastle,3–1,Sydney FC,5765,McDonald Jones Stadium,Jack Morgan,Match Report,
Regular season,23,Sun,2024-04-07,15:00,Perth Glory,2–4,Adelaide,5338,HBF Park,Adam Bavcar,Match Report,
,,,,,,,,,,,,
